YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEUBIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Epinephelus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Lethrinus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Lutjanidae,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Lutjanus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Nemipterus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Otra Pesca,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Parupeneus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Sillago Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3038990,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Stromateus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3049999,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Otra Pesca,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3061490,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Portunus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3061792,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Penaeus Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,18391.2,16236.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,3074980,03033985|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03038990|03049999|03061490|03061792|03074980,Doryteuthis Spp,Acanthurus Spp|Cynoglossus Spp|Doryteuthis Spp|Engraulidae|Epinephelus Spp|Lethrinus Spp|Lutjanidae|Lutjanus Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Parupeneus Spp|Penaeus Spp|Portunus Spp|Sillago Spp|Stromateus Spp,-
2017,Q4,10,25,US,GB,"Southampton, P",GB,GB,CL,United States,GB,CVEDP,No,Animal Feedingstuff,10870,9882,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,1. Re-Export,1. Absence/Invalid Certificate,2017-11-03,2017,Q4,11,3,230910,230910,Pesca,Pesca,-
2017,Q4,10,25,ZA,GB,London Gateway,GB,GB,ZA,South Africa,GB,CVEDP,No,Animal Feedingstuff,7031,6480,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-18,2017,Q4,11,18,230910,230910,-,,Enterobacteriaceae
2017,Q4,10,25,ZA,GB,London Gateway,GB,GB,ZA,South Africa,GB,CVEDP,No,Animal Feedingstuff,7031,6480,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-18,2017,Q4,11,18,230910,230910,-,,Salmonella spp.
2017,Q4,10,25,TH,GB,London Gateway,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16850.4,12403.2,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,160232,160232,Aves,Aves,-
2017,Q4,10,25,TH,GB,London Gateway,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17677.8,16228.8,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,160232,160232,Aves,Aves,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,7607.7,7110,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-13,2017,Q4,11,13,160232,160232,Aves,Aves,Salmonella spp.
2017,Q4,10,25,VN,GB,"Felixstowe, P",GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,20000,12500,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,3061792,3061792,Penaeus Monodon,Penaeus Monodon,-
2017,Q4,10,25,MM,GB,"Southampton, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24740,22998,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,3038910,03038910|03038910|03038910|03038910,Catla Spp,Catla Spp|Clupeidae|Cyprinidae|Wallago Attu,-
2017,Q4,10,25,MM,GB,"Southampton, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24740,22998,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,3038910,03038910|03038910|03038910|03038910,Clupeidae,Catla Spp|Clupeidae|Cyprinidae|Wallago Attu,-
2017,Q4,10,25,MM,GB,"Southampton, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24740,22998,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,3038910,03038910|03038910|03038910|03038910,Cyprinidae,Catla Spp|Clupeidae|Cyprinidae|Wallago Attu,-
2017,Q4,10,25,MM,GB,"Southampton, P",GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,24740,22998,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,3038910,03038910|03038910|03038910|03038910,Wallago Attu,Catla Spp|Clupeidae|Cyprinidae|Wallago Attu,-
2017,Q4,10,25,VN,GB,London Gateway,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,22000,20000,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-07,2017,Q4,11,7,3061792,3061792,Penaeus (Litopenaeus) Vannamei,Penaeus (Litopenaeus) Vannamei,Chloramphenicol
2017,Q4,10,25,VN,GB,London Gateway,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,22000,20000,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-07,2017,Q4,11,7,3061792,3061792,Penaeus (Litopenaeus) Vannamei,Penaeus (Litopenaeus) Vannamei,Nitrofurans
2017,Q4,10,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,816,396,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-02,2017,Q4,11,2,16052900,16052900,Acetes Spp,Acetes Spp,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,15360,5529,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,16052190,16052190,Acetes Spp,Acetes Spp,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,51,24,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,16052190,16052190,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,10,25,RU,GB,"Grimsby-Immingham, P",NL,NL,RU,Russian Federation,GB,CVEDP,No,Human Consumption,55884,54735,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,3036310,3036310,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21010,19060,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,16042090,16042090,Nemipterus Spp,Nemipterus Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,20980,16000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,19741.4,16048,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,24491.3,21717,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-08,2017,Q4,11,8,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,24491.3,21717,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-09,2017,Q4,11,9,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,24491.3,21717,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-08,2017,Q4,11,8,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,24491.3,21717,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,24491.3,21717,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,24491.3,21717,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-07,2017,Q4,11,7,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,24491.3,21717,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,160250,160250,Bos Spp,Bos Spp,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,16868.25,16065,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,160232,160232,Aves,Aves,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,19096,17360,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,160232,160232,Aves,Aves,-
2017,Q4,10,25,ID,GB,"Felixstowe, P",GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,9248.3,8042,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,16052900,16052900,Penaeus Vannamei,Penaeus Vannamei,-
2017,Q4,10,25,CN,GB,London Gateway,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,8287,6378.75,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-08,2017,Q4,11,8,3047200,3047200,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus,-
2017,Q4,10,25,CN,GB,London Gateway,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,12507,11693,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-08,2017,Q4,11,8,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,25,CN,GB,"Felixstowe, P",DK,DK,CN,China,GB,CVEDP,No,Human Consumption,24330,18800.9,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-14,2017,Q4,11,14,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,25,CN,GB,London Gateway,IE,IE,CN,China,GB,CVEDP,No,Human Consumption,24800,23000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,160232,160232,Aves,Aves,-
2017,Q4,10,25,CN,GB,London Gateway,IE,IE,CN,China,GB,CVEDP,No,Human Consumption,21600,20000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,160232,160232,Aves,Aves,-
2017,Q4,10,25,CN,GB,London Gateway,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,2850,2640,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-08,2017,Q4,11,8,3047190,3047190,Gadus Morhua,Gadus Morhua,-
2017,Q4,10,25,IN,GB,"Southampton, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,15600,10920,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-02,2017,Q4,11,2,3061792,3061792,Penaeus (Litopenaeus) Vannamei,Penaeus (Litopenaeus) Vannamei,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,19320,18400,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-04,2017,Q4,11,4,160232,160232,Aves,Aves,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24156,23100,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-07,2017,Q4,11,7,160232,160232,Aves,Aves,-
2017,Q4,10,25,ZA,GB,"Grimsby-Immingham, P",GB,GB,ZA,South Africa,GB,CVEDP,No,Human Consumption,20160,17979.2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-06,2017,Q4,11,6,3047411,3047411,Merluccius Spp,Merluccius Spp,-
2017,Q4,10,25,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,26563.07,25200,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-01,2017,Q4,11,1,2109939,2109939,Aves,Aves,-
2017,Q4,10,25,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,1600,480,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-04,2017,Q4,11,4,230910,230910,Mammalia,Mammalia,-
2017,Q4,10,25,CN,GB,"Southampton, P",GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,9453.78,6951.28,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-04,2017,Q4,11,4,230910,230910,Mammalia,Mammalia,-
2017,Q4,10,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16654.9,15453,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-11-03,2017,Q4,11,3,160232,160232,Aves,Aves,-
2017,Q4,10,25,TH,GB,"Southampton, P",GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,12855.44,10726.08,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-07,2017,Q4,11,7,230910,230910|230910,Aves,Aves|Pesca,-
2017,Q4,10,25,TH,GB,"Southampton, P",GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,12855.44,10726.08,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-07,2017,Q4,11,7,230910,230910|230910,Pesca,Aves|Pesca,-
2017,Q4,10,25,TH,GB,"Southampton, P",GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,13434.24,11653.1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-07,2017,Q4,11,7,230910,230910|230910|230910,Aves,Aves|Mammalia|Pesca,-
2017,Q4,10,25,TH,GB,"Southampton, P",GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,13434.24,11653.1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-07,2017,Q4,11,7,230910,230910|230910|230910,Mammalia,Aves|Mammalia|Pesca,-
2017,Q4,10,25,TH,GB,"Southampton, P",GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,13434.24,11653.1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-11-07,2017,Q4,11,7,230910,230910|230910|230910,Pesca,Aves|Mammalia|Pesca,-
