YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q4,11,28,CA,GB,Liverpool,GB,GB,US,CA,GB,CVEDP,No,Human Consumption,17954,13464,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,16041100,16041100,Oncorhynchus Nerka,Oncorhynchus Nerka,-
2018,Q4,11,28,CA,GB,Liverpool,GB,GB,US,CA,GB,CVEDP,No,Human Consumption,18262,14002,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,16041100,16041100,Oncorhynchus Nerka,Oncorhynchus Nerka,-
2018,Q4,11,29,CA,GB,Liverpool,GB,GB,US,CA,GB,CVEDP,No,Human Consumption,17854,14170,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-11,2018,Q4,12,11,16041100,16041100,Oncorhynchus Nerka,Oncorhynchus Nerka,-
2018,Q4,11,29,CA,GB,Liverpool,GB,GB,US,CA,GB,CVEDP,No,Human Consumption,17702,12701,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-11,2018,Q4,12,11,16041100,16041100,Oncorhynchus Nerka,Oncorhynchus Nerka,-
2018,Q4,11,5,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,14995,8640,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-09,2018,Q4,11,9,3054100,3054100,Oncorhynchus Nerka,Oncorhynchus Nerka,-
2018,Q4,11,7,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,16366,12038,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,7,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,17925,14170,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,7,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,17809,12701,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,8,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,17791,12701,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,7,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,17767,14170,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,7,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,17827,14170,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,7,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,17764,14170,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,7,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,17840,14170,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-13,2018,Q4,11,13,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,15,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,18264,14003,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-15,2018,Q4,11,15,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,29,CA,GB,"Southampton, P",GB,GB,CA,CA,GB,CVEDP,No,Human Consumption,18553,14003,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-06,2018,Q4,12,6,16041100,16041100,Onchorhynchus Gorbusha,Onchorhynchus Gorbusha,-
2018,Q4,11,1,US,GB,Manchester,GB,GB,US,US,GB,CVEDP,No,Human Consumption,20,20,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-06,2018,Q4,11,6,3061410,3061410,Chionoecetes Spp,Chionoecetes Spp,-
2018,Q4,11,6,US,GB,Belfast,GB,GB,US,US,GB,CVEDP,No,Technical Use,108,57,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-11-07,2018,Q4,11,7,30029030,30029030,Otra Mammalia,Otra Mammalia,-
2018,Q4,11,22,US,GB,Stansted,GB,GB,CO,US,GB,CVEDP,No,Human Consumption,1,1,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,350300,350300,Mammalia,Mammalia,-
2018,Q4,11,9,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,23834,22440,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-09,2018,Q4,11,9,160232,160232,Aves,Aves,-
2018,Q4,11,9,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22540,20870,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-10,2018,Q4,11,10,160232,160232,Aves,Aves,-
2018,Q4,11,12,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,15960,13680,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-18,2018,Q4,11,18,160232,160232,Aves,Aves,-
2018,Q4,11,12,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,23590,22400,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21596,20160,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21974,20160,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21634,20160,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22138,20160,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,15,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,15,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,17160,15680,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-18,2018,Q4,11,18,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18360,16800,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24024,22620,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24250,22800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22000,20330,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21970,20300,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,18360,16800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24024,22620,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22200,20530,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22180,20510,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21880,20210,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21730,20060,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,15,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22070,20400,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22090,20420,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22230,20560,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22130,20460,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22220,20550,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21910,20240,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21840,20170,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22070,20400,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22140,20470,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21910,20240,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-23,2018,Q4,11,23,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21870,20200,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,13,TH,GB,Heathrow,GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,27,6,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-14,2018,Q4,11,14,160232,160232,Aves,Aves,-
2018,Q4,11,15,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24168,22800,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,23840,22400,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,24024,22620,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,14015,12240,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,16790,14784,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-20,2018,Q4,11,20,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,Heathrow,GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,53,12,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-14,2018,Q4,11,14,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,20010,19040,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,20820,19600,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,30,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21609,20160,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-06,2018,Q4,12,6,160232,160232,Aves,Aves,-
2018,Q4,11,30,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21987,20160,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,20700,19450,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22080,20410,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22140,20470,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22410,20740,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-18,2018,Q4,11,18,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22350,20680,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-18,2018,Q4,11,18,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22050,20380,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22140,20470,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22370,20700,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22120,20450,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22100,20430,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,23560,22400,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21920,20250,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22120,20450,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,21920,20250,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22120,20450,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,30,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22210,20540,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-05,2018,Q4,12,5,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22260,20590,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22340,20670,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-21,2018,Q4,11,21,160232,160232,Aves,Aves,-
2018,Q4,11,14,TH,GB,"Felixstowe, P",GB,GB,TH,TH,GB,CVEDP,No,Human Consumption,22120,20450,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-11-22,2018,Q4,11,22,160232,160232,Aves,Aves,-
